Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Votes,Average Cost for two,Currency,Price range,Aggregate rating,Rating text,Cuisines
302893,Heavens Food Corner,1,New Delhi,77.25698889,28.53074722,14,500,Indian Rupees(Rs.),2,2.8,Average,"North Indian, Mughlai, Chinese"
309533,Just Kababs,1,New Delhi,77.25312778,28.53283056,25,250,Indian Rupees(Rs.),1,3.4,Average,"Fast Food, North Indian"
18376487,Keventers,1,New Delhi,77.2534918,28.5423284,10,400,Indian Rupees(Rs.),1,3.2,Average,Beverages
302895,Komal Kitchen,1,New Delhi,77.25608056,28.52827222,7,250,Indian Rupees(Rs.),1,2.8,Average,North Indian
302896,Kwality Sweets & Restaurant,1,New Delhi,77.25624796,28.52800925,10,250,Indian Rupees(Rs.),1,2.9,Average,South Indian
9776,Mehak Food Corner,1,New Delhi,77.25087617,28.54369031,87,350,Indian Rupees(Rs.),1,3.2,Average,North Indian
18245255,Mr. Sub,1,New Delhi,77.25705095,28.54072765,57,400,Indian Rupees(Rs.),1,3.2,Average,Fast Food
309648,Muradabadi Shahi Biryani & Chicken Corner,1,New Delhi,77.25120507,28.5442178,24,450,Indian Rupees(Rs.),1,2.6,Average,"North Indian, Biryani"
18285214,Muradabadi,1,New Delhi,77.25578628,28.52833711,5,400,Indian Rupees(Rs.),1,3,Average,"Mughlai, Biryani"
302938,New Radhe Radhe Snacks Corner,1,New Delhi,77.24575,28.53103056,9,150,Indian Rupees(Rs.),1,3.1,Average,North Indian
18396545,Nirula's Ice Cream,1,New Delhi,77.25391286,28.5419405,14,250,Indian Rupees(Rs.),1,3.2,Average,"Desserts, Ice Cream"
18414495,Noor Restaurant,1,New Delhi,77.2553326,28.5415619,20,550,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Mughlai, Chinese"
311891,Paul's Homemade,1,New Delhi,77.2583896,28.5302637,11,500,Indian Rupees(Rs.),2,3.1,Average,"Bakery, Desserts"
312372,Pinkom's Bar-Be-Que,1,New Delhi,77.2568858,28.5309441,12,350,Indian Rupees(Rs.),1,3.2,Average,"North Indian, Mughlai"
8949,Prince of China,1,New Delhi,77.25677937,28.54172876,70,800,Indian Rupees(Rs.),2,3.1,Average,"Thai, Chinese, Seafood"
302898,Punjabi Corner,1,New Delhi,77.25065958,28.5437554,55,250,Indian Rupees(Rs.),1,3.3,Average,North Indian
302710,Punjabi Snacks,1,New Delhi,77.25814529,28.53519117,4,200,Indian Rupees(Rs.),1,2.9,Average,"Street Food, North Indian, South Indian"
9998,Quality Food Point,1,New Delhi,77.2634745,28.52588599,10,450,Indian Rupees(Rs.),1,3,Average,"North Indian, Fast Food, Mughlai"
18317229,Radhe Shyam,1,New Delhi,77.2594998,28.53815752,10,150,Indian Rupees(Rs.),1,2.8,Average,Street Food
9623,Raj South Indian Food,1,New Delhi,77.25519444,28.54165,8,250,Indian Rupees(Rs.),1,3,Average,"South Indian, Chinese"
3634,Roll Club,1,New Delhi,77.2520322,28.54306356,91,250,Indian Rupees(Rs.),1,3.3,Average,Fast Food
7382,Shameem Kabab Corner,1,New Delhi,77.25657452,28.54185423,67,700,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Mughlai"
1866,Shiv Dhaba,1,New Delhi,77.2519915,28.5429843,92,550,Indian Rupees(Rs.),2,3.1,Average,"North Indian, Chinese"
304783,Silver Spoons,1,New Delhi,77.25765,28.535954,6,350,Indian Rupees(Rs.),1,2.7,Average,"North Indian, Street Food"
302811,Takkar Dhaba,1,New Delhi,77.26170357,28.53804707,24,450,Indian Rupees(Rs.),1,2.6,Average,North Indian
308664,The Biryani Wallas,1,New Delhi,77.260126,28.537134,26,650,Indian Rupees(Rs.),2,3.2,Average,Biryani
18133506,The Tuck Shop,1,New Delhi,77.25889722,28.53269444,17,700,Indian Rupees(Rs.),2,3.3,Average,Fast Food
305293,Uncle Xpress,1,New Delhi,77.25539435,28.54166043,80,400,Indian Rupees(Rs.),1,3.4,Average,Chinese
2211,Vaishno Rasoi,1,New Delhi,77.2554673,28.5417988,23,350,Indian Rupees(Rs.),1,2.6,Average,North Indian
9622,Vatika,1,New Delhi,77.24925745,28.54313277,52,550,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Mughlai"
18281989,Walk To Italy,1,New Delhi,77.2552998,28.52858425,11,300,Indian Rupees(Rs.),1,3.1,Average,Fast Food
18365855,Behrouz Biryani,1,New Delhi,77.25938,28.537766,30,600,Indian Rupees(Rs.),2,3.6,Good,Biryani
309737,Big Dragon,1,New Delhi,77.25188736,28.54319403,108,800,Indian Rupees(Rs.),2,3.6,Good,"Chinese, Thai"
18386707,Cafe Filter,1,New Delhi,77.25268575,28.54270391,22,600,Indian Rupees(Rs.),2,3.6,Good,"Fast Food, Italian, North Indian, Chinese"
309338,Chowki,1,New Delhi,77.24800486,28.54287123,89,750,Indian Rupees(Rs.),2,3.7,Good,North Indian
18380155,Circle Cafe and Bar,1,New Delhi,77.2528632,28.5422688,30,800,Indian Rupees(Rs.),2,3.5,Good,"Cafe, North Indian, Lebanese, Continental"
18372686,FreshMenu,1,New Delhi,77.257216,28.530672,36,600,Indian Rupees(Rs.),2,3.6,Good,"Italian, Chinese, Continental, Thai, Mediterranean, Lebanese"
3610,Giani's,1,New Delhi,77.253107,28.542481,80,400,Indian Rupees(Rs.),1,3.5,Good,"Ice Cream, Desserts"
3054,Gopal's 56,1,New Delhi,77.25814059,28.53444508,71,200,Indian Rupees(Rs.),1,3.8,Good,"Ice Cream, Desserts, North Indian, Street Food"
311267,Instapizza,1,New Delhi,77.25816473,28.54019601,492,900,Indian Rupees(Rs.),2,3.8,Good,"Pizza, Fast Food"
307951,Just Vada Pav,1,New Delhi,77.25293074,28.54286122,94,150,Indian Rupees(Rs.),1,3.6,Good,Street Food
1876,Khidmat,1,New Delhi,77.2544796,28.5417947,372,1300,Indian Rupees(Rs.),3,3.6,Good,"North Indian, Mughlai, Chinese"
412,Naivedyam,1,New Delhi,77.25427318,28.54195702,495,500,Indian Rupees(Rs.),2,3.8,Good,South Indian
3635,New Shere Punjab Dhaba,1,New Delhi,77.2570837,28.540697,91,600,Indian Rupees(Rs.),2,3.6,Good,North Indian
9654,Sant Sweets,1,New Delhi,77.25048993,28.54400044,60,250,Indian Rupees(Rs.),1,3.5,Good,"Street Food, North Indian, Mithai"
18354973,Tikka- Way,1,New Delhi,77.25476695,28.5417806,23,850,Indian Rupees(Rs.),2,3.5,Good,"North Indian, Chinese"
18392883,Bake Bite,1,New Delhi,0,0,3,250,Indian Rupees(Rs.),1,0,Not rated,"Bakery, Fast Food"
18446815,Chinese Chaat Corner,1,New Delhi,0,0,0,200,Indian Rupees(Rs.),1,0,Not rated,Chinese
311014,Chocofairies,1,New Delhi,77.2616631,28.5382626,3,200,Indian Rupees(Rs.),1,0,Not rated,Bakery
4325,Punjabi Rasoi,1,New Delhi,77.2510672,28.5446085,11,350,Indian Rupees(Rs.),1,2.4,Poor,North Indian
18322653,Punjabi Xpress,1,New Delhi,77.24908177,28.54347678,9,400,Indian Rupees(Rs.),1,2.3,Poor,"North Indian, Chinese"
9557,The Cake Factory,1,New Delhi,77.25578561,28.54201092,19,400,Indian Rupees(Rs.),1,2.3,Poor,"Bakery, Fast Food"
9470,Chowringhee Lane,1,New Delhi,77.2071483,28.6809045,86,300,Indian Rupees(Rs.),1,3.3,Average,Fast Food
306491,Annapurna Restaurant,1,New Delhi,77.2061353,28.6778705,56,250,Indian Rupees(Rs.),1,2.5,Average,"North Indian, Chinese"
18416860,BTW,1,New Delhi,0,0,10,400,Indian Rupees(Rs.),1,3.1,Average,"Street Food, North Indian, South Indian, Chinese"
640,Cafe Coffee Day,1,New Delhi,77.2072484,28.6817513,82,450,Indian Rupees(Rs.),1,3.3,Average,Cafe
305161,Chawla's Chic Inn,1,New Delhi,77.197804,28.6823671,26,650,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Chinese"
306149,Chennai Hot Cafe,1,New Delhi,77.2048113,28.6820522,75,300,Indian Rupees(Rs.),1,3.4,Average,South Indian
1197,Daawat E Mezbaan,1,New Delhi,77.20841881,28.67991553,77,800,Indian Rupees(Rs.),2,3.1,Average,"Mughlai, North Indian"
18198467,Dessert in Desert,1,New Delhi,77.2066978,28.6819638,38,450,Indian Rupees(Rs.),1,3.4,Average,"Cafe, Fast Food, Desserts"
311903,Domino's Pizza,1,New Delhi,77.1953759,28.67940137,36,700,Indian Rupees(Rs.),2,3.4,Average,"Pizza, Fast Food"
18458665,Filmy Cafe & Bar,1,New Delhi,77.2012178,28.6834998,4,1200,Indian Rupees(Rs.),3,2.9,Average,"North Indian, Fast Food, Chinese, Continental"
6651,Firenze,1,New Delhi,77.2048445,28.6839604,25,500,Indian Rupees(Rs.),2,2.8,Average,Cafe
311076,Giani,1,New Delhi,77.19552509,28.68010437,41,400,Indian Rupees(Rs.),1,3.4,Average,"Ice Cream, Desserts"
9001,Gullu's,1,New Delhi,77.207839,28.6770968,69,550,Indian Rupees(Rs.),2,3.1,Average,"North Indian, Mughlai"
8995,Manwhar,1,New Delhi,77.1982887,28.6819382,69,650,Indian Rupees(Rs.),2,3.2,Average,"South Indian, North Indian, Chinese"
18489508,Midnight Hunger Hub,1,New Delhi,0,0,6,800,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Fast Food, Italian, Asian"
7689,Mini Shop,1,New Delhi,77.2064283,28.6824755,49,150,Indian Rupees(Rs.),1,3.3,Average,"Fast Food, Beverages"
307959,Nine 75 Lounge & Bar,1,New Delhi,77.20048,28.6826214,145,800,Indian Rupees(Rs.),2,3.2,Average,"Chinese, North Indian, Italian, Continental, Fast Food"
18222571,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,77.2073715,28.6808616,41,650,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Chinese, Continental"
310202,Punjabi Chaap Corner,1,New Delhi,77.2050808,28.6821675,15,400,Indian Rupees(Rs.),1,2.9,Average,North Indian
301470,Sagar Ratna,1,New Delhi,77.1986842,28.6816581,109,600,Indian Rupees(Rs.),2,2.7,Average,"South Indian, North Indian, Chinese"
5433,Shiva Coffee & South Indian Fast Food,1,New Delhi,77.199757,28.6823852,41,300,Indian Rupees(Rs.),1,2.7,Average,South Indian
18349733,The Ice Cafe,1,New Delhi,77.20695868,28.6815983,28,400,Indian Rupees(Rs.),1,3.2,Average,"Cafe, Chinese, Continental, Italian, Desserts, Beverages"
18421019,Tikka Junction,1,New Delhi,77.1890553,28.6780077,21,750,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Chinese"
18317510,Trending Eats,1,New Delhi,77.2084945,28.6798964,21,800,Indian Rupees(Rs.),2,3.4,Average,"Italian, Fast Food"
303104,Twenty Four Seven,1,New Delhi,77.2080453,28.6786891,53,300,Indian Rupees(Rs.),1,3.3,Average,"Fast Food, North Indian"
8991,Vikrant Cafe,1,New Delhi,77.1999533,28.6799319,145,550,Indian Rupees(Rs.),2,3.3,Average,"South Indian, North Indian"
6662,Vishal Restaurant,1,New Delhi,77.2029247,28.675602,24,600,Indian Rupees(Rs.),2,3.1,Average,North Indian
18365889,Badri Prasad Ramesh Kumar Caterers,1,New Delhi,77.2034689,28.6826461,12,200,Indian Rupees(Rs.),1,3.5,Good,North Indian
18245268,Bistro,1,New Delhi,77.2075063,28.6806976,55,150,Indian Rupees(Rs.),1,3.9,Good,Beverages
309856,Chaudhary Sweets Corner,1,New Delhi,77.1963486,28.6772166,36,300,Indian Rupees(Rs.),1,3.8,Good,"Desserts, Beverages"
309604,Chowringhee,1,New Delhi,77.20744444,28.68100278,108,250,Indian Rupees(Rs.),1,3.6,Good,"Fast Food, Beverages"
18332062,Cones & Curries,1,New Delhi,77.208375,28.680111,151,250,Indian Rupees(Rs.),1,3.7,Good,Fast Food
6658,Darvesh Corner,1,New Delhi,77.201128,28.6787442,91,550,Indian Rupees(Rs.),2,3.6,Good,North Indian
9644,Deez Biryani & Kebabs,1,New Delhi,77.2012178,28.6834998,393,650,Indian Rupees(Rs.),2,3.7,Good,"Biryani, North Indian, Mughlai"
18349974,Frozen Pan,1,New Delhi,77.20738649,28.6809212,72,250,Indian Rupees(Rs.),1,3.9,Good,"Ice Cream, Fast Food, Beverages"
2267,Giani's,1,New Delhi,77.2082938,28.67999,167,400,Indian Rupees(Rs.),1,3.8,Good,"Ice Cream, Desserts"
18377630,Havmor Ice Cream,1,New Delhi,77.2083148,28.679521,20,200,Indian Rupees(Rs.),1,3.7,Good,Ice Cream
18289256,Keventers,1,New Delhi,77.2062459,28.6826835,61,250,Indian Rupees(Rs.),1,3.5,Good,Beverages
300849,Manohar Bikkaneri,1,New Delhi,77.2027451,28.6763014,83,200,Indian Rupees(Rs.),1,3.8,Good,"Mithai, Chinese, Street Food"
6675,Manohar Bikkaneri,1,New Delhi,77.2066539,28.6779587,62,200,Indian Rupees(Rs.),1,3.6,Good,"Bakery, Chinese"
18430598,Nukkadwala,1,New Delhi,77.208147,28.680957,58,300,Indian Rupees(Rs.),1,3.7,Good,"Fast Food, Street Food"
303082,Om Di Hatti,1,New Delhi,77.1987024,28.6812887,116,100,Indian Rupees(Rs.),1,3.7,Good,"Street Food, North Indian"
18445775,Orange Tree Cafe,1,New Delhi,0,0,21,600,Indian Rupees(Rs.),2,3.5,Good,"Continental, Chinese, North Indian"
309805,Rigo Noodles,1,New Delhi,77.20720008,28.68121151,133,500,Indian Rupees(Rs.),2,3.5,Good,"Chinese, Thai"
302972,Sethi's The Cake Shop,1,New Delhi,77.206069,28.6778732,150,200,Indian Rupees(Rs.),1,3.9,Good,"Bakery, Fast Food"
7667,Shake Square,1,New Delhi,77.2074165,28.6814952,261,400,Indian Rupees(Rs.),1,3.6,Good,"Beverages, Fast Food"
307327,Sharma Kachoriwala,1,New Delhi,77.1992414,28.6822359,131,50,Indian Rupees(Rs.),1,3.7,Good,Street Food
304461,Shawarma Wala,1,New Delhi,77.2075961,28.6808854,234,300,Indian Rupees(Rs.),1,3.7,Good,Fast Food
300854,Shree Rathnam,1,New Delhi,77.2030146,28.6802681,85,800,Indian Rupees(Rs.),2,3.5,Good,"South Indian, North Indian, Chinese"
306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,1,New Delhi,77.2006788,28.6812987,36,150,Indian Rupees(Rs.),1,3.5,Good,"Mithai, Street Food"
18157402,Sid's Kitchen,1,New Delhi,77.20699288,28.68162389,115,500,Indian Rupees(Rs.),2,3.8,Good,"North Indian, Chinese"
2272,Subway,1,New Delhi,77.208225,28.6796019,143,500,Indian Rupees(Rs.),2,3.5,Good,"American, Fast Food, Salad, Healthy Food"
18261675,Sweet Life By Henna,1,New Delhi,77.1934017,28.6709291,47,400,Indian Rupees(Rs.),1,3.5,Good,"Bakery, Desserts"
18458347,The Midnight Heroes,1,New Delhi,77.20392846,28.68086237,41,950,Indian Rupees(Rs.),2,3.8,Good,"North Indian, Biryani, Chinese, Fast Food"
307415,Urban Hub,1,New Delhi,77.2012628,28.6835489,346,1900,Indian Rupees(Rs.),3,3.6,Good,"Chinese, North Indian, Italian, Fast Food"
8985,Vaishno Chat Bhandar,1,New Delhi,77.2033739,28.6825417,223,150,Indian Rupees(Rs.),1,3.9,Good,Street Food
6667,Ved Dhaba,1,New Delhi,77.2054401,28.6777235,97,300,Indian Rupees(Rs.),1,3.5,Good,North Indian
18294234,Veg Ex,1,New Delhi,77.173372,28.720838,24,500,Indian Rupees(Rs.),2,3.6,Good,North Indian
18458013,Wokin Street,1,New Delhi,77.2083451,28.6801444,25,300,Indian Rupees(Rs.),1,3.6,Good,Chinese
18218265,Yadav Namkeens & Bakers,1,New Delhi,77.2051282,28.6776821,15,100,Indian Rupees(Rs.),1,3.5,Good,Bakery
18460325,Javed Chicken Corner,1,New Delhi,77.2079014,28.6766471,0,400,Indian Rupees(Rs.),1,0,Not rated,Mughlai
18458658,Kamal Chicken,1,New Delhi,77.196097,28.6689477,0,500,Indian Rupees(Rs.),2,0,Not rated,"Mughlai, North Indian"
18458655,Singh Chinese Fast Food,1,New Delhi,77.1991559,28.6675893,0,200,Indian Rupees(Rs.),1,0,Not rated,Chinese
4227,Chill'm Bar & Cafe,1,New Delhi,77.2047215,28.6839245,300,600,Indian Rupees(Rs.),2,4.2,Very Good,"North Indian, Italian, Chinese, Fast Food"
18418240,Coffee & Cream,1,New Delhi,0,0,108,400,Indian Rupees(Rs.),1,4,Very Good,"Beverages, Fast Food"
5083,Chawla Di Hutti,1,New Delhi,77.07889594,28.51647834,59,700,Indian Rupees(Rs.),2,3.1,Average,North Indian
302254,Sher 'A' Punjab Bhojnalya,1,New Delhi,77.0784756,28.5161533,36,600,Indian Rupees(Rs.),2,3.3,Average,North Indian
300973,Guru Rakha,1,New Delhi,77.14673806,28.66228784,62,600,Indian Rupees(Rs.),2,3.1,Average,North Indian
307069,Shudh Vaishno Hotel,1,New Delhi,77.14636557,28.66223077,44,450,Indian Rupees(Rs.),1,3.4,Average,North Indian
305289,Kumar Samose Wala,1,New Delhi,77.14383926,28.66439777,187,100,Indian Rupees(Rs.),1,4.1,Very Good,Street Food
18376493,Amigo's Deli,1,New Delhi,77.29406979,28.65678454,11,350,Indian Rupees(Rs.),1,3.2,Average,"Mughlai, Fast Food"
307989,Ananda Food Express,1,New Delhi,77.29405772,28.65676424,27,450,Indian Rupees(Rs.),1,3.2,Average,"North Indian, Chinese"
310899,Green Chick Chop,1,New Delhi,77.3054936,28.6511682,33,350,Indian Rupees(Rs.),1,3.4,Average,"Raw Meats, North Indian, Fast Food"
18322591,Khana Vaana,1,New Delhi,77.3027743,28.6534064,32,300,Indian Rupees(Rs.),1,3.4,Average,"North Indian, South Indian, Chinese"
18486915,Momoholic,1,New Delhi,0,0,11,200,Indian Rupees(Rs.),1,3.3,Average,"Chinese, Fast Food, Ice Cream"
302488,Nazeer Foods,1,New Delhi,77.3050378,28.6515495,87,550,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Mughlai, Chinese"
3173,Pind Balluchi,1,New Delhi,77.3047359,28.649656,192,850,Indian Rupees(Rs.),2,2.6,Average,"North Indian, Mughlai"
313413,Rumours,1,New Delhi,77.3024918,28.6475149,232,1000,Indian Rupees(Rs.),3,3.4,Average,"North Indian, Chinese, Italian"
307818,Spice Grill,1,New Delhi,77.3070793,28.6520694,177,1300,Indian Rupees(Rs.),3,3.2,Average,"North Indian, Mughlai, Chinese, Continental"
310332,Utopia,1,New Delhi,77.303195,28.6486474,286,1500,Indian Rupees(Rs.),3,3.2,Average,"North Indian, Mediterranean, Continental"
2295,Aroma Rest O Bar,1,New Delhi,77.302196,28.6484654,306,800,Indian Rupees(Rs.),2,3.6,Good,"North Indian, Mughlai, Chinese"
18361742,Cafe Shloka,1,New Delhi,77.3090365,28.6537039,63,1000,Indian Rupees(Rs.),3,3.5,Good,"Cafe, Italian, Chinese, North Indian"
303578,Chawla's Tandoori Junction,1,New Delhi,77.3031754,28.6479181,159,800,Indian Rupees(Rs.),2,3.5,Good,North Indian
18429394,Desi Villa,1,New Delhi,77.304534,28.6601143,28,800,Indian Rupees(Rs.),2,3.7,Good,"South Indian, North Indian, Chinese"
6705,Kanwarji's,1,New Delhi,77.3051329,28.6509065,40,400,Indian Rupees(Rs.),1,3.5,Good,"Street Food, Mithai"
18250020,Palomino,1,New Delhi,77.3079592,28.6528252,213,1600,Indian Rupees(Rs.),3,3.7,Good,"North Indian, Mughlai, Continental, Chinese"
18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,77.3094489,28.654069,160,1150,Indian Rupees(Rs.),3,3.7,Good,"North Indian, Mughlai, Chinese"
300910,Shiv Tikki Wala,1,New Delhi,77.3023084,28.6492275,300,250,Indian Rupees(Rs.),1,3.8,Good,"Street Food, North Indian"
18317477,The Barbeque Company,1,New Delhi,77.3011095,28.6461321,248,1300,Indian Rupees(Rs.),3,3.8,Good,"North Indian, Chinese, Continental"
308638,The Wrap Factory,1,New Delhi,77.3062599,28.6594593,109,250,Indian Rupees(Rs.),1,3.6,Good,Fast Food
1270,Urban Punjab,1,New Delhi,77.3029072,28.6480355,132,750,Indian Rupees(Rs.),2,3.5,Good,"North Indian, Chinese"
18268715,Classic,1,New Delhi,77.3023672,28.6484283,95,250,Indian Rupees(Rs.),1,4,Very Good,"Desserts, Fast Food, Ice Cream"
312518,Goosebumps,1,New Delhi,77.3020809,28.6467421,292,300,Indian Rupees(Rs.),1,4,Very Good,"Ice Cream, Desserts"
304028,Adyar Ananda Bhavan,1,New Delhi,77.1952884,28.646476,39,500,Indian Rupees(Rs.),2,2.8,Average,"South Indian, North Indian, Chinese, Street Food, Fast Food"
7422,Amma Mess,1,New Delhi,77.1919642,28.6470539,68,250,Indian Rupees(Rs.),1,3.4,Average,"South Indian, North Indian"
306096,Amritsari Chaap Corner,1,New Delhi,77.18920413,28.65456149,92,200,Indian Rupees(Rs.),1,2.9,Average,North Indian
7450,Aroma Spice,1,New Delhi,77.18937848,28.64779259,51,800,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Chinese"
306106,Boheme Cafe Bar,1,New Delhi,77.1872922,28.6458903,142,1100,Indian Rupees(Rs.),3,3.2,Average,"North Indian, Chinese, Continental, Italian"
303963,Cafe Coffee Day,1,New Delhi,77.1968947,28.64590801,21,450,Indian Rupees(Rs.),1,2.6,Average,Cafe
18124379,Chinese King,1,New Delhi,77.1875617,28.6457369,71,450,Indian Rupees(Rs.),1,2.5,Average,"Chinese, North Indian, Mughlai"
310758,Chopsuey,1,New Delhi,77.1889094,28.6576903,71,600,Indian Rupees(Rs.),2,3.2,Average,"Chinese, North Indian"
309606,Chowringhee,1,New Delhi,77.1868879,28.6458068,122,600,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Chinese"
2408,Crossroad Bar and Restaurant,1,New Delhi,77.1899106,28.6448625,39,700,Indian Rupees(Rs.),2,3,Average,"North Indian, Chinese, Mughlai"
309560,Domino's Pizza,1,New Delhi,77.19380312,28.65824145,43,700,Indian Rupees(Rs.),2,3.4,Average,"Pizza, Fast Food"
306405,Giani's,1,New Delhi,77.1892688,28.6467961,38,400,Indian Rupees(Rs.),1,3.4,Average,"Ice Cream, Desserts"
5529,Giani,1,New Delhi,77.19036754,28.65432847,39,400,Indian Rupees(Rs.),1,2.7,Average,"Ice Cream, Desserts"
9459,Gulnar Bar Be Que,1,New Delhi,77.1838779,28.6455636,73,700,Indian Rupees(Rs.),2,3.1,Average,"North Indian, Chinese"
300359,Kwality Bengali Sweets,1,New Delhi,77.20330585,28.65947151,10,200,Indian Rupees(Rs.),1,2.9,Average,"Desserts, Mithai"
18128869,Little Chef,1,New Delhi,77.18858656,28.64356644,32,500,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Mughlai, Chinese, Fast Food"
9011,M J Dosa Corner,1,New Delhi,77.1870226,28.6457749,36,150,Indian Rupees(Rs.),1,2.9,Average,South Indian
5507,Moolchand's,1,New Delhi,77.19397243,28.65203681,36,450,Indian Rupees(Rs.),1,3.3,Average,"North Indian, South Indian, Chinese, Fast Food"
303704,New Angaar Hyderabadi,1,New Delhi,77.18398858,28.64837929,134,750,Indian Rupees(Rs.),2,3.1,Average,Hyderabadi
1924,New Frontier Hotel,1,New Delhi,77.1912316,28.649189,55,350,Indian Rupees(Rs.),1,3.3,Average,North Indian
300257,Oberoi Biryani,1,New Delhi,77.19076987,28.64568939,90,600,Indian Rupees(Rs.),2,2.9,Average,"North Indian, Mughlai"
7534,Om Ji Om,1,New Delhi,77.19484482,28.65377446,60,500,Indian Rupees(Rs.),2,3.2,Average,North Indian
1925,Om Saravana Bhavan,1,New Delhi,77.1877414,28.6464708,47,400,Indian Rupees(Rs.),1,2.7,Average,South Indian
311719,Pindi Meat,1,New Delhi,77.1962767,28.6494371,43,300,Indian Rupees(Rs.),1,3.4,Average,North Indian
1926,Punjab Sweet Corner,1,New Delhi,77.1894036,28.6462267,236,350,Indian Rupees(Rs.),1,3.3,Average,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai"
306392,R1 Lounge,1,New Delhi,77.18532767,28.64555639,31,1100,Indian Rupees(Rs.),3,2.6,Average,"North Indian, Mughlai, Chinese"
306338,R1 Take Away,1,New Delhi,77.18557075,28.64546136,38,700,Indian Rupees(Rs.),2,2.5,Average,"North Indian, Mughlai, Chinese"
1905,Raffles,1,New Delhi,77.1904368,28.6478036,123,800,Indian Rupees(Rs.),2,3.1,Average,"Fast Food, North Indian, Chinese"
300350,Raj Sweets,1,New Delhi,77.20225945,28.65795725,9,150,Indian Rupees(Rs.),1,2.8,Average,Mithai
7424,Ramas Cafe,1,New Delhi,77.1919134,28.6473123,70,350,Indian Rupees(Rs.),1,3.3,Average,"South Indian, Chinese, North Indian"
1906,Sandoz,1,New Delhi,77.1924134,28.6484406,114,550,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Chinese"
1908,Sandoz,1,New Delhi,77.19053082,28.65404367,56,550,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Chinese"
1618,Shudh,1,New Delhi,77.190378,28.645475,247,600,Indian Rupees(Rs.),2,3.1,Average,"North Indian, Chinese, South Indian"
309064,Southy,1,New Delhi,77.1888196,28.6434385,90,450,Indian Rupees(Rs.),1,3.1,Average,South Indian
1931,Spicy by Nature,1,New Delhi,77.18850777,28.64772433,84,900,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Mughlai, Chinese"
18277018,Spicy N Karara,1,New Delhi,77.1892688,28.6467961,93,650,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Chinese, Fast Food"
18425764,Spooky Sky,1,New Delhi,77.19650377,28.64966566,44,650,Indian Rupees(Rs.),2,3.4,Average,"Italian, Chinese, North Indian"
1933,Sri Krishna Udupi,1,New Delhi,77.1882805,28.6471494,27,400,Indian Rupees(Rs.),1,3,Average,South Indian
2411,Tempting Restaurant,1,New Delhi,77.1886399,28.6470942,68,750,Indian Rupees(Rs.),2,2.7,Average,"Chinese, Mughlai, North Indian"
18377922,The Smokin' Grill by The Flashback,1,New Delhi,77.18888596,28.64335635,23,400,Indian Rupees(Rs.),1,3.3,Average,Fast Food
18138437,Three Tuns,1,New Delhi,77.19822,28.6488288,30,1400,Indian Rupees(Rs.),3,3.2,Average,"European, Italian, Thai, Chinese, North Indian"
4655,Wah Ji Wah,1,New Delhi,77.19013385,28.65432818,69,500,Indian Rupees(Rs.),2,2.5,Average,"North Indian, Chinese"
18289258,Wow! Momo,1,New Delhi,77.1923236,28.6504028,41,350,Indian Rupees(Rs.),1,2.6,Average,"Tibetan, Fast Food"
18198463,Wrap & Roll,1,New Delhi,77.18873441,28.6436297,36,400,Indian Rupees(Rs.),1,3.4,Average,"Fast Food, Chinese"
300347,Anjlika Pastry Shop,1,New Delhi,77.1904368,28.6478036,179,400,Indian Rupees(Rs.),1,3.6,Good,"Bakery, Desserts, Fast Food"
18423807,Bakeology,1,New Delhi,0,0,22,450,Indian Rupees(Rs.),1,3.5,Good,"Bakery, Desserts"
300661,Changezi Chicken,1,New Delhi,77.20037386,28.65492631,456,650,Indian Rupees(Rs.),2,3.7,Good,"North Indian, Mughlai"
18349796,Chargrill Resto Bar,1,New Delhi,77.18920581,28.64902483,43,900,Indian Rupees(Rs.),2,3.6,Good,"North Indian, European, South Indian"
306643,Chowringhee,1,New Delhi,77.19041716,28.64350406,120,200,Indian Rupees(Rs.),1,3.7,Good,Fast Food
305758,Glenz Cafe N Bakers,1,New Delhi,77.18855,28.6471752,230,700,Indian Rupees(Rs.),2,3.8,Good,"Cafe, Fast Food, Desserts"
18240475,Happy2Bake,1,New Delhi,77.18687464,28.64575501,26,300,Indian Rupees(Rs.),1,3.5,Good,Bakery
